user_id,recommended_items
2629268,1867675 35677 1652258 554760 16356
2629307,2156629 2097556 291669 794156 1074013
2629324,1287265 265522 1317915 468120 1624781
2629794,2356407 2778525 1244196 1386412 657183
2629983,470426 1867675 2489959 2106311 1984327
2629997,1679143 1576126 2441881 1794685 1953846
2630148,2825431 18872 2097556 882543 1576126
2630619,2660436 47583 2097556 2501356 1053542
2631295,2037477 2712481 1695664 460717 278589
2631302,2750191 1053542 569889 415358 436574
2631386,1519543 1053542 779190 2635038 2698468
2632072,2778525 1244196 1386412 657183 2791339
2632272,2750191 2501356 18872 1830993 499178
2633903,265522 1636910 1624781 468120 1069281
2634685,1867675 1330328 2435845 335428 687732
2634770,437245 35677 2501356 1317915 1830993
2635772,447985 2750191 2128544 205039 415358
2635829,2778525 1244196 1386412 657183 2791339
2636084,650831 1090310 2625619 374376 2024094
2636240,569889 2466095 2380306 2031981 1519543
2636325,2128544 2489959 931519 1477734 43306
2636392,569889 1287265 266412 2313894 374376
2637152,1287265 2705759 1056667 374376 569889
2637294,1325341 1244787 2198329 2156629 2413494
2637355,1636910 1165605 2712481 749431 650831
2637877,2778525 1244196 1386412 657183 2791339
2638602,1477734 1239082 1576126 1171271 650831
2638634,2778525 1244196 1386412 657183 2791339
2639434,447985 768905 2002097 335428 1119495
2639577,952102 507069 951143 2037855 2277810
2639674,1830993 1119495 507069 2289895 1867675
2640047,1695664 313851 2501356 2698468 2635038
2640303,636889 1119495 1096406 579292 2002097
2640583,2778525 1244196 1386412 657183 2791339
2640705,2356407 436574 2770160 1624781 1438082
2640826,554760 768905 2313894 1069281 1162250
2640928,2778525 1244196 1386412 657183 2791339
2640947,1053542 2097556 2791339 972388 1624781
2641293,47583 668146 2024094 472040 723096
2641615,205039 472040 1732848 35677 1096406
2641618,2380306 1695664 16356 687732 2593483
2641756,278589 35677 47583 2512859 2106311
2641859,1368635 2512859 1140869 2501356 1287265
2642032,1886939 472040 460717 1140869 668146
2642048,47583 2441881 1053542 2778525 1244196
2642067,2778525 1244196 1386412 657183 2791339
2642569,2705759 554760 2625619 2435845 2128544
2642648,2049946 1728166 2435845 437245 768905
2642722,931519 1438082 2462072 984924 313851
2643625,205039 1695664 1636910 1165605 2289895
2643701,1732848 1624781 1325341 1086695 437245
2643722,2466095 2625619 2031981 205039 2705759
2644306,2183288 2778525 1244196 1386412 657183
2644343,1074013 2625619 1086695 436574 447985
2644699,2750191 90273 1317915 749431 2712481
2645315,2778525 1244196 1386412 657183 2791339
2645949,536047 1244196 734196 1576126 2778525
2646338,470426 2778525 1244196 1386412 657183
2646479,90273 1317915 2650926 1092821 2796479
2646856,2459081 1069281 554760 650831 266412
2647484,1984327 2635038 951143 2750191 2501356
2647594,1074013 1086695 2705759 2435845 2128544
2647618,2625619 2462072 2705759 313851 984924
2647974,16356 1794685 579292 951143 1886939
2648092,1636910 2734883 1165605 625711 1244787
2648157,35677 2441881 625711 507069 2289895
2648338,636889 579292 313851 1096406 1732848
2648567,2289895 952102 2024094 1886939 265522
2648692,1090310 668146 650831 1047625 1953846
2648977,2778525 1244196 1386412 657183 2791339
2649008,2750191 2501356 1074013 1317915 768905
2649724,2037477 2097556 2128544 2183288 952102
2649871,2097556 447985 1056667 1244787 499178
2650131,1074013 2770160 2348573 1086695 2750191
2650265,2501356 447985 1171271 1317915 2650926
2650700,2097556 1477734 1732848 2313894 2106311
2650726,2435845 1239082 2128544 1074013 335428
2651210,2356407 472040 1477734 1140869 2459081
2651787,723096 2086041 278589 1140869 1092821
2651910,2512859 2778525 1244196 1386412 657183
2651950,2778525 1244196 1386412 657183 2791339
2652125,1876513 1867675 1074013 335428 1717731
2652250,2778525 1244196 1386412 657183 2791339
2652562,2778525 1244196 1386412 657183 2791339
2652599,2734883 1636910 2698468 2712481 1695664
2652984,1519543 374376 2796479 779190 2635038
2653349,1239082 554760 47583 1776330 1438082
2653422,1728166 2277810 1717731 2205815 335428
2653463,1096406 579292 1732848 2489959 1886939
2653652,2778525 1244196 1386412 657183 2791339
2653731,794156 2024094 47583 460717 1732848
2654355,2413494 1171271 2796479 1953846 2106311
2654369,931519 823512 2635038 2420135 291669
2654533,2705759 2625619 1287265 687732 447985
2654590,2489959 951143 2037855 1717731 266412
2654694,1317915 2277810 1830993 625711 1695664
2655583,2778525 1244196 1386412 657183 2791339
2655649,2205815 931519 788342 1053542 1876513
2655748,1835742 2097556 1624781 1047625 291669
2655983,90273 931519 823512 2635038 2420135
2656062,1477734 1624781 472040 1368635 984924
2656157,2778525 1244196 1386412 657183 2791339
2656159,569889 1728166 650831 2031981 266412
2656421,2277810 2501356 1317915 313851 499178
2656669,2198329 1776330 784737 2002097 536047
2657141,794156 47583 1886939 2183288 952102
2657314,1386412 2778525 1244196 1386412 657183
2658960,1794685 2031981 569889 687732 72465
2659074,2590469 1056667 2348573 1096406 823512
2659298,1876513 1794685 2435845 2128544 546415
2659827,931519 823512 2635038 2420135 291669
2660070,472040 1928254 2778525 1244196 1386412
2660373,2356407 436574 2770160 2590469 2660436
2660509,1239082 650831 447985 1835742 2420135
2660994,2625619 2459081 2734883 1443706 2501356
2661178,265522 788342 2289895 1330328 951143
2661304,2778525 1244196 1386412 657183 2791339
2661452,18872 1830993 1119495 1550605 2590469
2661973,2825431 882543 2512859 734196 2002097
2662060,2778525 1244196 1386412 657183 2791339
2662427,2750191 1171271 1317915 2024094 2348573
2662990,1886939 2289895 2097556 749431 1636910
2663306,984924 2660436 2512859 1090310 313851
2664207,507069 335428 470426 1092821 2791339
2664415,2097556 374376 1287265 1717731 668146
2665051,2778525 1244196 1386412 657183 2791339
2665258,2037855 1096406 546415 2435845 1732848
2665316,2778525 1244196 1386412 657183 2791339
2665565,72465 734196 2106311 2778525 1244196
2665640,2778525 1244196 1386412 657183 2791339
2665844,931519 823512 2635038 2420135 291669
2666019,2778525 1244196 1386412 657183 2791339
2666183,1550605 768905 2435845 1920047 2698468
2666436,2198329 470426 1140869 1776330 499178
2666516,931519 984924 2049946 1074013 788342
2666570,436574 1624781 1438082 415358 1477734
2667369,2097556 2512859 1438082 2660436 1477734
2667400,650831 2590469 882543 2459081 2420135
2667455,1624781 1368635 2712481 2037855 1695664
2667629,2778525 1244196 1386412 657183 2791339
2668823,2459081 266412 972388 650831 1695664
2668880,1287265 2796479 1513499 16356 2049946
2669130,2796479 2106311 1830993 2750191 554760
2669341,18872 2660436 723096 472040 291669
2669439,768905 2435845 2705759 90273 1317915
2669747,650831 1090310 468120 1679143 1047625
2669872,2037477 2348573 1443706 2770160 1928254
2670137,1835742 335428 374376 35677 2590469
2671000,1876513 2277810 16356 2750191 35677
2671237,1074013 788342 499178 1519543 1047625
2671241,1886939 2501356 1287265 1171271 1717731
2671313,2466095 1835742 43306 2313894 569889
2671367,2024094 1886939 47583 794156 460717
2671559,1096406 1732848 2420135 579292 2459081
2671627,2778525 1244196 1386412 657183 2791339
2672361,2778525 1244196 1386412 657183 2791339
2672608,291669 2825431 2086041 2590469 2348573
2673461,636889 1096406 47583 1438082 2462072
2673531,650831 2420135 313851 1047625 266412
2673655,2289895 2097556 265522 1830993 2441881
2674075,1830993 931519 1438082 636889 1069281
2674208,2750191 1074013 768905 2435845 2501356
2674292,1876513 43306 1438082 1325341 2462072
2674345,90273 2501356 1171271 1244787 1325341
2674571,1477734 768905 2625619 2466095 1443706
2674692,2778525 1244196 1386412 657183 2791339
2674815,2435845 1695664 2698468 1636910 90273
2676196,2049946 984924 1368635 313851 1438082
2676238,2778525 1244196 1386412 657183 2791339
2676824,2024094 1886939 47583 1140869 794156
2677486,1086695 2778525 1244196 1386412 657183
2677744,2750191 788342 2770160 1074013 2348573
2678356,2778525 1244196 1386412 657183 2791339
2678410,823512 1624781 2413494 2635038 1438082
2678598,2356407 335428 1867675 43306 291669
2679036,1287265 2441881 2489959 2037855 1695664
2679789,1171271 2501356 1140869 472040 2512859
2680325,2037477 2183288 278589 2778525 1244196
2680377,2356407 2198329 1776330 1928254 470426
2681062,266412 2778525 1443706 830073 1317915
2681602,1636910 779190 90273 374376 2734883
2681723,1074013 2183288 205039 415358 2625619
2682044,931519 823512 2635038 2420135 291669
2682186,472040 723096 1928254 1886939 2156629
2682446,2778525 1244196 1386412 657183 2791339
2682460,2778525 1244196 1386412 657183 2791339
2682878,1835742 779190 2635038 291669 1519543
2682905,2625619 2705759 2462072 2712481 2128544
2683266,1162250 2156629 1794685 2590469 2660436
2683307,2778525 1244196 1386412 657183 2791339
2683512,2097556 579292 1096406 47583 2183288
2683555,2635038 2750191 2698468 779190 470426
2683580,205039 1165605 1287265 1636910 1732848
2683685,952102 436574 2441881 2313894 2183288
2684204,1876513 952102 1325341 1624781 1330328
2684219,79531 1171271 460717 1652258 1928254
2684321,472040 460717 1928254 1519543 668146
2684643,1047625 43306 507069 2380306 90273
2684651,1886939 2289895 2097556 265522 1830993
2684987,1550605 2435845 2489959 1239082 2501356
2685133,2778525 1244196 1386412 657183 2791339
2685554,2420135 951143 2097556 1519543 1679143
2685606,18872 1325341 72465 1652258 2037855
2686268,723096 1171271 1325341 1096406 2097556
2686569,1794685 952102 1330328 734196 2462072
2686620,2097556 1325341 2289895 1624781 1953846
2687142,2277810 1624781 1239082 460717 2037477
2687488,1876513 1171271 1679143 2796479 734196
2687516,447985 1794685 1717731 1239082 507069
2687759,2660436 1776330 266412 1140869 823512
2687795,1835742 436574 1325341 779190 931519
2687897,1754395 972388 278589 2778525 1244196
2688071,1728166 507069 1794685 470426 335428
2688561,1717731 2660436 470426 1732848 668146
2688970,1550605 2156629 2097556 768905 2002097
2689927,2778525 1244196 1386412 657183 2791339
2690038,47583 650831 2024094 1886939 794156
2690043,579292 569889 2825431 2380306 882543
2690119,313851 1636910 2698468 1165605 2049946
2691132,636889 35677 1717731 1794685 1728166
2691169,2778525 1244196 1386412 657183 2791339
2691235,2778525 1244196 1386412 657183 2791339
2691513,1717731 984924 1624781 579292 668146
2691826,1438082 2024094 1368635 794156 2037477
2691987,2796479 2106311 1830993 2750191 554760
2692028,1325341 1438082 2198329 1624781 2156629
2692183,1140869 1443706 830073 1317915 2462072
2692283,2489959 1984327 2106311 2031981 1652258
2692532,1477734 650831 2459081 2420135 468120
2692945,1624781 436574 931519 823512 2635038
2693061,1732848 1056667 343377 657183 2778525
2693245,2097556 2778525 1244196 1386412 657183
2693392,1119495 536047 2097556 2698468 1047625
2693513,2037477 460717 1047625 2198329 784737
2693617,2778525 1244196 1386412 657183 2791339
2693902,2441881 636889 1652258 2356407 2277810
2693938,2796479 2106311 1830993 2750191 554760
2694064,1830993 546415 1287265 931519 2705759
2694263,1876513 291669 2590469 1438082 2086041
2694463,2183288 1477734 278589 2097556 2625619
2694658,2825431 1368635 1090310 668146 1576126
2694873,2128544 668146 2796479 266412 2002097
2695103,1732848 2024094 2183288 668146 972388
2695173,2778525 1244196 1386412 657183 2791339
2695225,2660436 1732848 2024094 668146 972388
2695607,1171271 1679143 447985 650831 468120
2696175,2590469 291669 2086041 625711 1953846
2696942,43306 1867675 687732 1876513 16356
2697728,2778525 1244196 1386412 657183 2791339
2698330,2356407 436574 984924 2097556 1477734
2699015,952102 2778525 1244196 1386412 657183
2699148,1876513 16356 35677 43306 1728166
2699548,650831 569889 2420135 2466095 2031981
2700172,2459081 2462072 734196 650831 2466095
2701032,2825431 984924 291669 1835742 2049946
2701243,2778525 1244196 1386412 657183 2791339
2702144,2778525 1244196 1386412 657183 2791339
2702394,1438082 636889 1368635 1830993 2037477
2702441,2796479 2106311 1830993 2750191 554760
2702786,2778525 1244196 1386412 657183 2791339
2702823,2435845 749431 1550605 2289895 1239082
2703040,1835742 2590469 2086041 1636910 2698468
2703045,1624781 436574 447985 2097556 1438082
2703105,2380306 335428 499178 1984327 1835742
2703675,2778525 1244196 1386412 657183 2791339
2703937,2660436 2420135 882543 1047625 2313894
2704112,2441881 265522 1330328 343377 784737
2704366,823512 1053542 1287265 569889 2466095
2704716,2778525 1244196 1386412 657183 2791339
2704863,1794685 2277810 2037855 343377 2097556
2705113,636889 90273 265522 1096406 1165605
2705137,2778525 1244196 1386412 657183 2791339
2706286,2380306 2734883 768905 2198329 16356
2706629,2037477 784737 2002097 2778525 1244196
2706652,2489959 2277810 2106311 1244787 1652258
2706736,2750191 2097556 447985 2501356 1086695
2706941,2660436 2037855 35677 1519543 1244787
2707429,291669 882543 2590469 2086041 1717731
2708361,2024094 1886939 47583 794156 2348573
2708389,2778525 1244196 1386412 657183 2791339
2708842,1171271 1287265 447985 2590469 2770160
2709547,374376 1624781 436574 1519543 554760
2709586,1162250 343377 1244787 72465 2198329
2709770,546415 1330328 1717731 1876513 2205815
2709971,1074013 1086695 1876513 2625619 1732848
2710929,951143 35677 1830993 437245 1717731
2711427,1519543 2778525 1244196 1386412 657183
2711506,2778525 1244196 1386412 657183 2791339
2711568,2778525 1244196 1386412 657183 2791339
2711671,507069 1519543 2635038 1244787 2049946
2711808,2778525 1244196 1386412 657183 2791339
2711916,374376 1056667 972388 2635038 1074013
2712740,650831 2466095 72465 1835742 554760
2713674,2037855 650831 1047625 266412 72465
2713842,265522 35677 1325341 2183288 335428
2713932,2778525 1244196 1386412 657183 2791339
2714330,931519 2462072 2770160 1368635 1477734
2714349,1835742 882543 2825431 2289895 470426
2714951,554760 1636910 2489959 2625619 72465
2715482,2778525 1244196 1386412 657183 2791339
2715625,436574 1624781 2097556 447985 1438082
2715693,2501356 2750191 1317915 1171271 1074013
2715708,2778525 1244196 1386412 657183 2791339
2715827,2778525 1244196 1386412 657183 2791339
2715992,2778525 1244196 1386412 657183 2791339
2716280,2097556 1830993 1119495 343377 784737
2716483,636889 768905 1717731 2512859 1830993
2716975,650831 668146 1047625 1576126 579292
2717250,1090310 1239082 1717731 1876513 2097556
2717542,2778525 1244196 1386412 657183 2791339
2717545,1728166 2277810 507069 2289895 472040
2717744,1443706 830073 1317915 2462072 415358
2718342,2024094 2183288 472040 2097556 2441881
2718607,636889 2590469 2825431 291669 2348573
2719022,2778525 1244196 1386412 657183 2791339
2719156,2796479 2106311 1830993 2750191 554760
2719386,2778525 1244196 1386412 657183 2791339
2719405,1239082 2435845 1876513 35677 1794685
2719600,723096 47583 1368635 1096406 472040
2719913,35677 952102 1096406 415358 1140869
2720020,2778525 1244196 1386412 657183 2791339
2720354,43306 882543 291669 2086041 1928254
2720651,2462072 265522 1239082 2825431 1368635
2720663,2476293 499178 1086695 788342 447985
2720845,43306 2024094 1830993 265522 2462072
2721042,1438082 1624781 823512 931519 1928254
2721066,1438082 2770160 931519 2348573 2750191
2721107,43306 1624781 2462072 931519 536047
2723367,2778525 1244196 1386412 657183 2791339
2723409,2778525 1244196 1386412 657183 2791339
2723533,1732848 2796479 2106311 1830993 2750191
2723557,1438082 1069281 2705759 313851 2462072
2723853,1086695 1074013 499178 788342 2750191
2723970,205039 1096406 1636910 2489959 2712481
2724176,823512 1477734 2501356 554760 569889
2724222,1984327 2590469 18872 2825431 2512859
2724268,335428 1519543 1652258 313851 1165605
2724670,2037477 2778525 1244196 1386412 657183
2724883,2413494 1867675 2705759 2128544 447985
2725229,569889 1835742 2614865 636889 2466095
2725449,2778525 1244196 1386412 657183 2791339
2725637,1550605 1732848 1096406 2698468 2512859
2725930,1867675 35677 1776330 1069281 468120
2726031,2778525 1244196 1386412 657183 2791339
2726423,2778525 1244196 1386412 657183 2791339
2726540,1876513 687732 43306 1794685 16356
2726589,2313894 2086041 650831 1171271 266412
2726736,984924 1876513 2097556 2380306 1443706
2726852,90273 2750191 2501356 2650926 1074013
2727049,2313894 972388 2501356 1287265 1171271
2727236,768905 2705759 1086695 2435845 1867675
2727242,507069 2778525 1244196 1386412 657183
2727570,951143 2778525 1244196 1386412 657183
2728016,779190 1519543 2635038 1624781 90273
2728053,2031981 1287265 2625619 2466095 47583
2728217,2778525 1244196 1386412 657183 2791339
2728684,2049946 1695664 507069 90273 1317915
2729803,507069 2650926 2049946 2501356 1119495
2729926,2037477 2198329 278589 47583 2183288
2730033,636889 2635038 1679143 2413494 1576126
2730135,2037855 266412 468120 984924 1835742
2730449,1624781 436574 447985 1171271 1244787
2730731,931519 823512 2635038 2420135 291669
2731323,313851 2750191 47583 79531 1140869
2731346,1090310 447985 2750191 2501356 415358
2731768,1287265 2356407 1069281 291669 2512859
2732042,436574 2660436 447985 2435845 1053542
2733385,1287265 2183288 2086041 1776330 784737
2733394,569889 931519 823512 2635038 2420135
2733842,2635038 2198329 437245 779190 2512859
2733930,2635038 1876513 470426 2512859 779190
2734025,507069 1317915 1920047 2049946 1325341
2734306,2097556 447985 1244787 499178 2037477
2734853,2512859 972388 278589 2778525 1244196
2734960,1368635 313851 47583 2024094 1886939
2735047,2380306 16356 1920047 2489959 2086041
2735073,1239082 335428 2660436 1794685 35677
2735150,2778525 1244196 1386412 657183 2791339
2735224,2796479 2106311 1830993 2750191 554760
2736266,2198329 1325341 1096406 1732848 335428
2736687,507069 2380306 2441881 43306 470426
2736736,2778525 1244196 1386412 657183 2791339
2737354,2356407 1984327 1386412 2778525 1244196
2737617,931519 823512 2635038 2420135 291669
2737624,1550605 768905 1047625 1119495 1776330
2737644,1443706 830073 1317915 2462072 415358
2738012,546415 1928254 2198329 2002097 2778525
2738097,1550605 79531 951143 1519543 1830993
2738179,2289895 2734883 2156629 1984327 636889
2738665,415358 2778525 1244196 1386412 657183
2738917,472040 723096 1928254 1886939 2024094
2739259,2205815 2002097 2791339 2778525 1244196
2740152,2778525 1244196 1386412 657183 2791339
2740314,2770160 1086695 2348573 1074013 415358
2740402,2459081 668146 650831 468120 1679143
2741394,436574 1239082 447985 1624781 1717731
2741421,546415 35677 2356407 436574 2770160
2741910,1074013 1086695 984924 2625619 2635038
2742209,1074013 1086695 415358 2625619 1652258
2743036,1876513 43306 1867675 687732 16356
2743074,1717731 79531 1092821 2778525 1244196
2743138,2825431 1835742 2590469 35677 47583
2743414,1287265 1368635 2462072 1830993 2593483
2743701,1576126 2778525 1244196 1386412 657183
2744321,1886939 579292 460717 952102 47583
2744765,1876513 1794685 1867675 2441881 2198329
2744890,2778525 1244196 1386412 657183 2791339
2745026,788342 1239082 546415 984924 1069281
2745184,2778525 1244196 1386412 657183 2791339
2745436,2778525 1244196 1386412 657183 2791339
2745868,1287265 205039 415358 2734883 2698468
2745942,2660436 823512 1053542 2778525 35677
2746727,1171271 1443706 1776330 2625619 972388
2747414,2778525 1244196 1386412 657183 2791339
2747877,2476293 830073 931519 374376 1519543
2748345,1090310 2348573 447985 579292 2750191
2748374,2277810 2650926 507069 1636910 2593483
2748777,1886939 470426 2037477 1624781 499178
2748871,1140869 278589 47583 723096 2183288
2748913,1368635 1438082 1239082 1794685 2825431
2749612,830073 470426 1732848 749431 1984327
2749657,1732848 2705759 687732 2420135 636889
2749817,2501356 749431 768905 1754395 2198329
2749975,72465 554760 2024094 2128544 2435845
2750530,2435845 1074013 2128544 546415 499178
2750733,2778525 1244196 1386412 657183 2791339
2751116,1624781 2097556 447985 554760 723096
2751748,2778525 1244196 1386412 657183 2791339
2751867,1325341 951143 1244787 2156629 2413494
2753713,788342 1830993 1119495 2205815 2420135
2754405,1876513 1867675 1239082 1794685 2128544
2754807,1624781 1776330 1119495 1092821 2002097
2755337,2024094 794156 1886939 72465 2593483
2755505,2750191 2501356 415358 2097556 447985
2755901,1876513 2435845 265522 1330328 931519
2756176,1624781 436574 1519543 1717731 734196
2756242,2156629 2778525 1244196 1386412 657183
2756366,205039 415358 1519543 1287265 2734883
2756476,470426 1835742 291669 2086041 2734883
2756629,1330328 546415 1876513 278589 1867675
2756838,1867675 536047 2778525 1244196 1386412
2757184,436574 788342 2778525 1244196 1386412
2757576,1325341 2501356 1244787 470426 2413494
2757961,265522 499178 1830993 2289895 374376
2758215,2037477 1171271 2097556 1287265 1624781
2759209,374376 1835742 1325341 2635038 779190
2759392,335428 1867675 16356 43306 499178
2759572,2198329 35677 1830993 437245 1119495
2759933,749431 1636910 2734883 374376 1695664
2760410,2002097 72465 1244787 343377 1984327
2760434,2778525 1244196 1386412 657183 2791339
2761077,1984327 536047 2791339 2778525 1244196
2761193,2796479 2106311 1830993 2750191 554760
2761277,1732848 2289895 2462072 2097556 2501356
2761497,1695664 768905 687732 749431 2198329
2761581,2356407 35677 823512 2198329 2097556
2761873,35677 1171271 2512859 972388 2198329
2762182,278589 2778525 1244196 1386412 657183
2762684,35677 546415 470426 1867675 335428
2762962,1317915 2650926 2750191 90273 749431
2763093,794156 1695664 768905 18872 749431
2763236,291669 1835742 2590469 2086041 882543
2763715,472040 265522 2435845 2512859 2413494
2763774,1652258 2501356 2037477 1287265 1171271
2763828,2778525 1244196 1386412 657183 2791339
2764227,2660436 2097556 1550605 2380306 2356407
2764399,823512 1053542 2778525 47583 1477734
2764844,2183288 2037477 415358 952102 1886939
2765381,2420135 2459081 650831 1090310 668146
2765717,2825431 2590469 882543 1835742 447985
2766381,2778525 1244196 1386412 657183 2791339
2766499,2778525 1244196 1386412 657183 2791339
2766678,2778525 1244196 1386412 657183 2791339
2766736,1239082 1576126 2778525 1244196 1386412
2767007,2462072 1438082 984924 374376 313851
2767610,1835742 2086041 291669 18872 2825431
2768110,2489959 2512859 2289895 1732848 2380306
2768353,2037855 1920047 749431 2420135 1754395
2768378,1086695 1171271 1119495 1056667 1576126
2768504,1287265 2466095 2031981 569889 687732
2769485,2466095 1477734 374376 1287265 734196
2769537,447985 1624781 2356407 2097556 1244787
2769539,2313894 1244196 2778525 1244196 1386412
2769686,1835742 636889 2770160 291669 2086041
2770128,2435845 734196 1092821 536047 2791339
2770556,2778525 1244196 1386412 657183 2791339
2771017,1830993 2198329 35677 437245 2750191
2771141,1636910 2031981 2313894 1776330 205039
2771250,2778525 1244196 1386412 657183 2791339
2771257,2441881 554760 723096 625711 1244787
2771524,1717731 1239082 1876513 35677 1576126
2771660,2024094 47583 1886939 794156 569889
2772816,1876513 1867675 16356 35677 2441881
2773297,2778525 1244196 1386412 657183 2791339
2773309,1867675 1438082 984924 788342 931519
2773637,984924 1438082 1056667 313851 2512859
2773968,2734883 1636910 1317915 625711 205039
2774065,1519543 779190 2635038 2512859 650831
2774151,2037477 1162250 2593483 536047 79531
2774160,313851 1636910 1165605 1695664 1317915
2774402,436574 1695664 1074013 278589 1086695
2774535,2614865 2734883 2024094 18872 1325341
2774684,499178 779190 1835742 2770160 2635038
2774940,788342 1386412 2778525 1244196 1386412
2775629,2024094 1728166 1636910 266412 2277810
2775749,2778525 1244196 1386412 657183 2791339
2775812,2348573 2770160 1086695 2435845 2128544
2775939,2778525 1244196 1386412 657183 2791339
2775955,952102 2734883 1636910 499178 1754395
2776095,1776330 47583 2037855 1092821 2002097
2776203,291669 1835742 723096 2086041 2590469
2776244,2778525 1244196 1386412 657183 2791339
2776298,2778525 1244196 1386412 657183 2791339
2776359,1624781 2796479 266412 1443706 1386412
2776368,788342 1074013 546415 1330328 1086695
2776600,1624781 2462072 374376 1513499 1519543
2776801,2097556 749431 437245 35677 266412
2776984,499178 1876513 1074013 1086695 1368635
2777214,1239082 2441881 2277810 1794685 687732
2777308,2778525 1244196 1386412 657183 2791339
2777610,2778525 1244196 1386412 657183 2791339
2778514,931519 823512 2635038 2420135 291669
2778517,35677 2205815 1624781 1695664 931519
2778701,266412 2778525 1244196 1386412 657183
2778834,1477734 794156 470426 1624781 1086695
2779305,43306 499178 2441881 374376 1287265
2779619,2420135 2313894 266412 554760 687732
2779643,2037477 1287265 1636910 625711 1165605
2780162,1953846 668146 1576126 2512859 1679143
2780531,2289895 546415 415358 625711 2705759
2780567,2650926 2734883 1056667 1754395 2289895
2780735,952102 2097556 436574 1477734 265522
2780839,1876513 2512859 2635038 779190 2198329
2780953,1325341 536047 657183 2778525 1244196
2780993,2778525 1244196 1386412 657183 2791339
2781048,1239082 1287265 2825431 1368635 2462072
2781757,625711 1636910 2380306 1287265 2734883
2781952,2778525 1244196 1386412 657183 2791339
2782045,1053542 2778525 1244196 1386412 657183
2782542,1443706 830073 1317915 2462072 415358
2782609,2356407 2289895 2128544 2156629 931519
2782764,499178 1624781 507069 35677 335428
2782892,2049946 749431 313851 1165605 2198329
2783096,1732848 650831 2024094 1096406 2420135
2783783,1728166 1074013 2277810 2770160 2348573
2783821,2778525 1244196 1386412 657183 2791339
2784020,1438082 2770160 265522 931519 1056667
2784064,1477734 2037477 1239082 1140869 470426
2784102,2205815 472040 1171271 931519 723096
2784954,436574 2512859 2356407 1624781 2289895
2785172,447985 2183288 2097556 2590469 278589
2785257,1728166 636889 2462072 437245 1119495
2785373,1695664 278589 1794685 1754395 437245
2785474,1047625 650831 2459081 668146 1679143
2785757,2778525 1244196 1386412 657183 2791339
2786583,2778525 1244196 1386412 657183 2791339
2786634,2198329 1244787 1171271 1732848 472040
2786863,2590469 2348573 1835742 2086041 291669
2787540,2778525 1244196 1386412 657183 2791339
2787573,1624781 984924 1513499 437245 1368635
2787897,1171271 1636910 668146 749431 1165605
2788015,1835742 2086041 291669 636889 2590469
2789085,1717731 951143 1754395 460717 1140869
2789126,288342 1119495 2501356 1171271 2037855
2789178,2796479 2106311 1830993 2750191 554760
2789385,2778525 1244196 1386412 657183 2791339
2790004,2825431 18872 2590469 2037855 1776330
2790577,2435845 2512859 554760 2313894 972388
2791125,2501356 749431 1119495 2734883 2289895
2791291,2049946 2750191 1513499 2501356 2635038
2791362,931519 823512 2635038 2420135 291669
2791617,499178 343377 1092821 2002097 2778525
2792473,1368635 2037855 734196 931519 1624781
2792697,2825431 2441881 2590469 882543 291669
2793529,2128544 265522 2750191 788342 1086695
2794012,2289895 1732848 2778525 1244196 1386412
2794394,2049946 768905 1325341 437245 460717
2794826,2024094 266412 554760 1047625 72465
2795099,636889 1519543 1732848 2750191 779190
2795212,2660436 823512 1477734 2097556 1053542
2795973,2501356 2750191 1886939 2183288 1287265
2796054,2590469 2825431 636889 436574 882543
2796234,2796479 2106311 1830993 2750191 554760
2796271,1317915 205039 2712481 1171271 2698468
2796447,1239082 1717731 2205815 1074013 374376
2796614,291669 2590469 1368635 1830993 830073
2796869,2501356 1074013 436574 1624781 415358
2796870,1368635 472040 1732848 1886939 2435845
2796967,291669 2002097 1443706 830073 1317915
2796982,2590469 1835742 291669 2348573 2825431
2797027,472040 723096 343377 784737 2791339
2797270,2435845 2128544 1330328 1550605 1636910
2797280,650831 468120 1477734 2466095 2625619
2797664,2778525 1244196 1386412 657183 2791339
2798372,1652258 1244787 2734883 2198329 343377
2798537,472040 1096406 35677 2635038 668146
2798799,2277810 415358 507069 1086695 2435845
2799137,47583 507069 1477734 470426 291669
2799314,2734883 1165605 2712481 2698468 1695664
2799816,2796479 2106311 1830993 2750191 554760
2800669,2501356 2750191 1830993 931519 278589
2800679,1171271 768905 749431 1090310 2650926
2800792,1876513 569889 507069 650831 1830993
2800805,2705759 437245 2734883 2024094 265522
2800943,1984327 1244196 2778525 1244196 1386412
2801747,1728166 313851 1074013 1056667 952102
2801990,1636910 625711 90273 1317915 1695664
2802155,2778525 1244196 1386412 657183 2791339
2802200,447985 2660436 16356 436574 823512
2802487,265522 723096 2097556 1624781 472040
2802822,2778525 1244196 1386412 657183 2791339
2802880,1679143 668146 650831 2097556 1119495
2802910,1477734 47583 2625619 2466095 278589
2803055,2778525 1244196 1386412 657183 2791339
2803144,2037477 1092821 723096 1140869 278589
2803201,1732848 2441881 1096406 415358 952102
2803250,2796479 2106311 1830993 2750191 554760
2803314,1074013 1086695 2770160 2625619 2750191
2804312,2660436 2097556 1830993 2356407 536047
2804383,2778525 1244196 1386412 657183 2791339
2804457,2625619 374376 415358 2459081 779190
2804486,436574 2356407 1624781 2097556 447985
2804977,2198329 1119495 1636910 35677 1830993
2805361,2778525 1244196 1386412 657183 2791339
